candidate_id,headline,summary,current_title,skills,career_history,education,location,years_of_experience,behavioral_signals,salary_min,salary_max
CAND_001345,Backend Engineer | Northstar Robotics,"8.5 years of experience in data science. Skilled in docker, pytorch, natural language processing, aws.",Backend Engineer,"[{""name"": ""docker"", ""endorsements"": 16, ""duration_months"": 39, ""proficiency"": ""beginner""}, {""name"": ""pytorch"", ""endorsements"": 25, ""duration_months"": 23, ""proficiency"": ""advanced""}, {""name"": ""natural language processing"", ""endorsements"": 19, ""duration_months"": 18, ""proficiency"": ""expert""}, {""name"": ""aws"", ""endorsements"": 15, ""duration_months"": 26, ""proficiency"": ""beginner""}, {""name"": ""python"", ""endorsements"": 9, ""duration_months"": 11, ""proficiency"": ""advanced""}, {""name"": ""transformers"", ""endorsements"": 22, ""duration_months"": 35, ""proficiency"": ""beginner""}, {""name"": ""spark"", ""endorsements"": 15, ""duration_months"": 50, ""proficiency"": ""advanced""}, {""name"": ""ray"", ""endorsements"": 4, ""duration_months"": 13, ""proficiency"": ""beginner""}]","[{""title"": ""Backend Engineer"", ""company"": ""Acme AI"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 20, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Full Stack Developer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Full Stack Developer"", ""company"": ""Acme AI"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Software Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 21, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Backend Engineer"", ""company"": ""Vertex Analytics"", ""start_date"": ""2015-01-01"", ""end_date"": ""2016-12-31"", ""duration_months"": 21, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""VIT Vellore"", ""year"": 2011}]",Singapore,8.5,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.34, ""avg_response_time_hours"": 67.5, ""interview_completion_rate"": 0.48, ""offer_acceptance_rate"": 0.33, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": true}",1127000.0,2029000.0
CAND_001346,DevOps Engineer | Acme AI,"6.5 years of experience in software engineering. Skilled in sentence transformers, transformers, python, embeddings.",DevOps Engineer,"[{""name"": ""sentence transformers"", ""endorsements"": 3, ""duration_months"": 18, ""proficiency"": ""intermediate""}, {""name"": ""transformers"", ""endorsements"": 12, ""duration_months"": 50, ""proficiency"": ""beginner""}, {""name"": ""python"", ""endorsements"": 25, ""duration_months"": 25, ""proficiency"": ""expert""}, {""name"": ""embeddings"", ""endorsements"": 4, ""duration_months"": 49, ""proficiency"": ""beginner""}]","[{""title"": ""DevOps Engineer"", ""company"": ""Helix AI"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 19, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Software Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""DevOps Engineer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Full Stack Developer"", ""company"": ""Crestline Data"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": """"}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""Anna University"", ""year"": 2021}]",Noida,6.5,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.74, ""avg_response_time_hours"": 6.4, ""interview_completion_rate"": 0.71, ""offer_acceptance_rate"": 0.55, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",858000.0,1690000.0
CAND_001347,Backend Engineer | Nimbus Labs,"7.3 years of experience in AI systems. Skilled in gcp, tensorflow, natural language processing, transformers.",Backend Engineer,"[{""name"": ""gcp"", ""endorsements"": 9, ""duration_months"": 51, ""proficiency"": ""expert""}, {""name"": ""tensorflow"", ""endorsements"": 11, ""duration_months"": 26, ""proficiency"": ""beginner""}, {""name"": ""natural language processing"", ""endorsements"": 10, ""duration_months"": 56, ""proficiency"": ""expert""}, {""name"": ""transformers"", ""endorsements"": 19, ""duration_months"": 36, ""proficiency"": ""intermediate""}]","[{""title"": ""Backend Engineer"", ""company"": ""Quanta Systems"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 21, ""is_current"": true, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""Data Analyst"", ""company"": ""Nimbus Labs"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 22, ""is_current"": false, ""description"": """"}, {""title"": ""Data Analyst"", ""company"": ""Nimbus Labs"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 22, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Data Analyst"", ""company"": ""Skyline ML"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 22, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""PhD"", ""field_of_study"": ""Computer Science"", ""institution"": ""VIT Vellore"", ""year"": 2010}]",Kolkata,7.3,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.51, ""avg_response_time_hours"": 27.8, ""interview_completion_rate"": 0.65, ""offer_acceptance_rate"": 0.46, ""verified_email"": false, ""verified_phone"": true, ""linkedin_connected"": false}",1804000.0,2328000.0
CAND_001348,Sales Executive | Helix AI,"0.2 years of experience in software engineering. Skilled in excel, copywriting, airflow, salesforce.",Sales Executive,"[{""name"": ""excel"", ""endorsements"": 11, ""duration_months"": 56, ""proficiency"": ""expert""}, {""name"": ""copywriting"", ""endorsements"": 11, ""duration_months"": 31, ""proficiency"": ""advanced""}, {""name"": ""airflow"", ""endorsements"": 6, ""duration_months"": 59, ""proficiency"": ""expert""}, {""name"": ""salesforce"", ""endorsements"": 10, ""duration_months"": 58, ""proficiency"": ""intermediate""}]","[{""title"": ""Sales Executive"", ""company"": ""Northstar Robotics"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 2, ""is_current"": true, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""Anna University"", ""year"": 2011}]",Chennai,0.2,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.3, ""avg_response_time_hours"": 28.6, ""interview_completion_rate"": 0.45, ""offer_acceptance_rate"": 0.51, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",1352000.0,1864000.0
CAND_001349,Data Engineer | Helix AI,"4.2 years of experience in machine learning. Skilled in kubernetes, natural language processing, machine learning.",Data Engineer,"[{""name"": ""kubernetes"", ""endorsements"": 13, ""duration_months"": 49, ""proficiency"": ""advanced""}, {""name"": ""natural language processing"", ""endorsements"": 4, ""duration_months"": 34, ""proficiency"": ""advanced""}, {""name"": ""machine learning"", ""endorsements"": 1, ""duration_months"": 49, ""proficiency"": ""advanced""}]","[{""title"": ""Data Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 16, ""is_current"": true, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Data Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 17, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Software Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 17, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}]","[{""degree"": ""PhD"", ""field_of_study"": ""Computer Science"", ""institution"": ""IIT Delhi"", ""year"": 2013}]",Kolkata,4.2,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.33, ""avg_response_time_hours"": 60.3, ""interview_completion_rate"": 0.48, ""offer_acceptance_rate"": 0.36, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",2335000.0,3302000.0
CAND_001350,Backend Engineer | Pinnacle Soft,"13.8 years of experience in machine learning. Skilled in deep learning, model deployment, data pipelines, gcp.",Backend Engineer,"[{""name"": ""deep learning"", ""endorsements"": 24, ""duration_months"": 12, ""proficiency"": ""advanced""}, {""name"": ""model deployment"", ""endorsements"": 22, ""duration_months"": 8, ""proficiency"": ""beginner""}, {""name"": ""data pipelines"", ""endorsements"": 17, ""duration_months"": 51, ""proficiency"": ""expert""}, {""name"": ""gcp"", ""endorsements"": 22, ""duration_months"": 21, ""proficiency"": ""intermediate""}, {""name"": ""kubernetes"", ""endorsements"": 5, ""duration_months"": 18, ""proficiency"": ""beginner""}, {""name"": ""fastapi"", ""endorsements"": 17, ""duration_months"": 24, ""proficiency"": ""intermediate""}, {""name"": ""llm"", ""endorsements"": 2, ""duration_months"": 47, ""proficiency"": ""intermediate""}]","[{""title"": ""Backend Engineer"", ""company"": ""Indus Cloud"", ""start_date"": ""2022-01-01"", ""end_date"": """", ""duration_months"": 33, ""is_current"": true, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Data Engineer"", ""company"": ""Helix AI"", ""start_date"": ""2019-01-01"", ""end_date"": ""2021-12-31"", ""duration_months"": 33, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Backend Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2016-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 33, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Data Analyst"", ""company"": ""Helix AI"", ""start_date"": ""2013-01-01"", ""end_date"": ""2015-12-31"", ""duration_months"": 33, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""DevOps Engineer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2010-01-01"", ""end_date"": ""2012-12-31"", ""duration_months"": 33, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""B.E."", ""field_of_study"": ""Statistics"", ""institution"": ""Anna University"", ""year"": 2019}]",Bengaluru,13.8,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.98, ""avg_response_time_hours"": 4.3, ""interview_completion_rate"": 0.93, ""offer_acceptance_rate"": 0.98, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": false}",1754000.0,2106000.0
CAND_001351,Data Analyst | Acme AI,"10.2 years of experience in AI systems. Skilled in deep learning, model deployment, transformers, aws.",Data Analyst,"[{""name"": ""deep learning"", ""endorsements"": 3, ""duration_months"": 40, ""proficiency"": ""intermediate""}, {""name"": ""model deployment"", ""endorsements"": 12, ""duration_months"": 7, ""proficiency"": ""expert""}, {""name"": ""transformers"", ""endorsements"": 22, ""duration_months"": 45, ""proficiency"": ""advanced""}, {""name"": ""aws"", ""endorsements"": 21, ""duration_months"": 37, ""proficiency"": ""expert""}, {""name"": ""mlops"", ""endorsements"": 19, ""duration_months"": 12, ""proficiency"": ""expert""}, {""name"": ""tensorflow"", ""endorsements"": 22, ""duration_months"": 48, ""proficiency"": ""advanced""}, {""name"": ""fastapi"", ""endorsements"": 5, ""duration_months"": 45, ""proficiency"": ""beginner""}, {""name"": ""azure"", ""endorsements"": 20, ""duration_months"": 6, ""proficiency"": ""intermediate""}]","[{""title"": ""Data Analyst"", ""company"": ""Nimbus Labs"", ""start_date"": ""2022-01-01"", ""end_date"": """", ""duration_months"": 24, ""is_current"": true, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Software Engineer"", ""company"": ""Acme AI"", ""start_date"": ""2019-01-01"", ""end_date"": ""2021-12-31"", ""duration_months"": 24, ""is_current"": false, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Data Analyst"", ""company"": ""Nimbus Labs"", ""start_date"": ""2016-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 24, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Software Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2013-01-01"", ""end_date"": ""2015-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Software Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2010-01-01"", ""end_date"": ""2012-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""B.E."", ""field_of_study"": ""Mechanical Engineering"", ""institution"": ""BITS Pilani"", ""year"": 2023}]",Chennai,10.2,"{""last_active_date"": ""2026-06-15"", ""recruiter_response_rate"": 0.79, ""avg_response_time_hours"": 2.1, ""interview_completion_rate"": 0.74, ""offer_acceptance_rate"": 0.86, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",2359000.0,3011000.0
CAND_001352,QA Engineer | Northstar Robotics,"4.1 years of experience in AI systems. Skilled in deep learning, excel, ray.",QA Engineer,"[{""name"": ""deep learning"", ""endorsements"": 14, ""duration_months"": 33, ""proficiency"": ""beginner""}, {""name"": ""excel"", ""endorsements"": 18, ""duration_months"": 28, ""proficiency"": ""expert""}, {""name"": ""ray"", ""endorsements"": 13, ""duration_months"": 34, ""proficiency"": ""advanced""}]","[{""title"": ""QA Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 16, ""is_current"": true, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""HR Manager"", ""company"": ""Acme AI"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 16, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Sales Executive"", ""company"": ""Northstar Robotics"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 17, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}]","[{""degree"": ""B.Sc"", ""field_of_study"": ""Information Technology"", ""institution"": ""Delhi University"", ""year"": 2017}]",Mumbai,4.1,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.54, ""avg_response_time_hours"": 36.8, ""interview_completion_rate"": 0.44, ""offer_acceptance_rate"": 0.4, ""verified_email"": false, ""verified_phone"": false, ""linkedin_connected"": false}",1295000.0,1778000.0
CAND_001353,Full Stack Developer | Pinnacle Soft,"4.0 years of experience in software engineering. Skilled in deep learning, machine learning, mlops, airflow.",Full Stack Developer,"[{""name"": ""deep learning"", ""endorsements"": 13, ""duration_months"": 31, ""proficiency"": ""intermediate""}, {""name"": ""machine learning"", ""endorsements"": 3, ""duration_months"": 24, ""proficiency"": ""advanced""}, {""name"": ""mlops"", ""endorsements"": 5, ""duration_months"": 23, ""proficiency"": ""advanced""}, {""name"": ""airflow"", ""endorsements"": 2, ""duration_months"": 47, ""proficiency"": ""expert""}, {""name"": ""tensorflow"", ""endorsements"": 17, ""duration_months"": 16, ""proficiency"": ""intermediate""}, {""name"": ""sql"", ""endorsements"": 2, ""duration_months"": 8, ""proficiency"": ""intermediate""}]","[{""title"": ""Full Stack Developer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 16, ""is_current"": true, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Data Analyst"", ""company"": ""Crestline Data"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 16, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""Data Engineer"", ""company"": ""Acme AI"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 16, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Electrical Engineering"", ""institution"": ""NIT Trichy"", ""year"": 2018}]",Singapore,4.0,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.51, ""avg_response_time_hours"": 47.6, ""interview_completion_rate"": 0.55, ""offer_acceptance_rate"": 0.3, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": true}",1538000.0,2297000.0
CAND_001354,QA Engineer | Skyline ML,"8.5 years of experience in software engineering. Skilled in excel, event planning, salesforce.",QA Engineer,"[{""name"": ""excel"", ""endorsements"": 25, ""duration_months"": 16, ""proficiency"": ""expert""}, {""name"": ""event planning"", ""endorsements"": 5, ""duration_months"": 33, ""proficiency"": ""intermediate""}, {""name"": ""salesforce"", ""endorsements"": 10, ""duration_months"": 37, ""proficiency"": ""expert""}]","[{""title"": ""QA Engineer"", ""company"": ""Northstar Robotics"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 20, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""QA Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": """"}, {""title"": ""Sales Executive"", ""company"": ""Acme AI"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 20, ""is_current"": false, ""description"": """"}, {""title"": ""Graphic Designer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 21, ""is_current"": false, ""description"": """"}, {""title"": ""Graphic Designer"", ""company"": ""Helix AI"", ""start_date"": ""2015-01-01"", ""end_date"": ""2016-12-31"", ""duration_months"": 21, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Mathematics"", ""institution"": ""IIT Bombay"", ""year"": 2019}]",Noida,8.5,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.39, ""avg_response_time_hours"": 29.6, ""interview_completion_rate"": 0.45, ""offer_acceptance_rate"": 0.53, ""verified_email"": true, ""verified_phone"": true, ""linkedin_connected"": true}",1210000.0,1977000.0
CAND_001355,Machine Learning Engineer | Indus Cloud,"10.4 years of experience in data science. Skilled in vector databases, sentence transformers, pytorch, natural language processing.",Machine Learning Engineer,"[{""name"": ""vector databases"", ""endorsements"": 7, ""duration_months"": 23, ""proficiency"": ""advanced""}, {""name"": ""sentence transformers"", ""endorsements"": 21, ""duration_months"": 26, ""proficiency"": ""expert""}, {""name"": ""pytorch"", ""endorsements"": 7, ""duration_months"": 54, ""proficiency"": ""intermediate""}, {""name"": ""natural language processing"", ""endorsements"": 21, ""duration_months"": 44, ""proficiency"": ""advanced""}, {""name"": ""tensorflow"", ""endorsements"": 12, ""duration_months"": 6, ""proficiency"": ""expert""}, {""name"": ""embeddings"", ""endorsements"": 9, ""duration_months"": 40, ""proficiency"": ""beginner""}, {""name"": ""deep learning"", ""endorsements"": 12, ""duration_months"": 50, ""proficiency"": ""beginner""}, {""name"": ""model deployment"", ""endorsements"": 10, ""duration_months"": 23, ""proficiency"": ""advanced""}, {""name"": ""data pipelines"", ""endorsements"": 13, ""duration_months"": 9, ""proficiency"": ""intermediate""}, {""name"": ""python"", ""endorsements"": 25, ""duration_months"": 41, ""proficiency"": ""expert""}, {""name"": ""mlops"", ""endorsements"": 24, ""duration_months"": 47, ""proficiency"": ""beginner""}, {""name"": ""gcp"", ""endorsements"": 25, ""duration_months"": 45, ""proficiency"": ""advanced""}, {""name"": ""transformers"", ""endorsements"": 15, ""duration_months"": 44, ""proficiency"": ""advanced""}]","[{""title"": ""Machine Learning Engineer"", ""company"": ""Skyline ML"", ""start_date"": ""2022-01-01"", ""end_date"": """", ""duration_months"": 24, ""is_current"": true, ""description"": ""Built and shipped production ML pipelines.""}, {""title"": ""Deep Learning Engineer"", ""company"": ""Quanta Systems"", ""start_date"": ""2019-01-01"", ""end_date"": ""2021-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Senior ML Engineer"", ""company"": ""Orbit Software"", ""start_date"": ""2016-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""Deep Learning Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2013-01-01"", ""end_date"": ""2015-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""ML Platform Engineer"", ""company"": ""Indus Cloud"", ""start_date"": ""2010-01-01"", ""end_date"": ""2012-12-31"", ""duration_months"": 25, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}]","[{""degree"": ""M.Tech"", ""field_of_study"": ""Artificial Intelligence"", ""institution"": ""IIT Delhi"", ""year"": 2018}]",Pune,10.4,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.43, ""avg_response_time_hours"": 44.8, ""interview_completion_rate"": 0.63, ""offer_acceptance_rate"": 0.41, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": true}",837000.0,1625000.0
CAND_001356,Full Stack Developer | Pinnacle Soft,"11.4 years of experience in machine learning. Skilled in docker, deep learning, model deployment, recommendation systems.",Full Stack Developer,"[{""name"": ""docker"", ""endorsements"": 0, ""duration_months"": 57, ""proficiency"": ""advanced""}, {""name"": ""deep learning"", ""endorsements"": 25, ""duration_months"": 27, ""proficiency"": ""advanced""}, {""name"": ""model deployment"", ""endorsements"": 1, ""duration_months"": 36, ""proficiency"": ""expert""}, {""name"": ""recommendation systems"", ""endorsements"": 19, ""duration_months"": 37, ""proficiency"": ""beginner""}, {""name"": ""retrieval systems"", ""endorsements"": 15, ""duration_months"": 18, ""proficiency"": ""expert""}, {""name"": ""spark"", ""endorsements"": 3, ""duration_months"": 35, ""proficiency"": ""advanced""}]","[{""title"": ""Full Stack Developer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2022-01-01"", ""end_date"": """", ""duration_months"": 27, ""is_current"": true, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Backend Engineer"", ""company"": ""Bluepeak Tech"", ""start_date"": ""2019-01-01"", ""end_date"": ""2021-12-31"", ""duration_months"": 27, ""is_current"": false, ""description"": ""Owned end-to-end deployment of recommendation models.""}, {""title"": ""Backend Engineer"", ""company"": ""Nimbus Labs"", ""start_date"": ""2016-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 27, ""is_current"": false, ""description"": ""Worked on data infrastructure and ETL pipelines.""}, {""title"": ""Data Engineer"", ""company"": ""Quanta Systems"", ""start_date"": ""2013-01-01"", ""end_date"": ""2015-12-31"", ""duration_months"": 27, ""is_current"": false, ""description"": """"}, {""title"": ""Software Engineer"", ""company"": ""Pinnacle Soft"", ""start_date"": ""2010-01-01"", ""end_date"": ""2012-12-31"", ""duration_months"": 28, ""is_current"": false, ""description"": ""Built and shipped production ML pipelines.""}]","[{""degree"": ""B.Tech"", ""field_of_study"": ""Mechanical Engineering"", ""institution"": ""Anna University"", ""year"": 2009}]","London, UK",11.4,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.53, ""avg_response_time_hours"": 63.9, ""interview_completion_rate"": 0.58, ""offer_acceptance_rate"": 0.38, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": true}",1906000.0,2196000.0
CAND_001357,Data Analyst | Indus Cloud,"6.2 years of experience in machine learning. Skilled in model deployment, machine learning, kubernetes, natural language processing.",Data Analyst,"[{""name"": ""model deployment"", ""endorsements"": 14, ""duration_months"": 29, ""proficiency"": ""beginner""}, {""name"": ""machine learning"", ""endorsements"": 3, ""duration_months"": 32, ""proficiency"": ""expert""}, {""name"": ""kubernetes"", ""endorsements"": 0, ""duration_months"": 59, ""proficiency"": ""expert""}, {""name"": ""natural language processing"", ""endorsements"": 19, ""duration_months"": 44, ""proficiency"": ""beginner""}, {""name"": ""fastapi"", ""endorsements"": 22, ""duration_months"": 54, ""proficiency"": ""advanced""}, {""name"": ""ci/cd"", ""endorsements"": 7, ""duration_months"": 15, ""proficiency"": ""expert""}, {""name"": ""large language models"", ""endorsements"": 1, ""duration_months"": 46, ""proficiency"": ""beginner""}]","[{""title"": ""Data Analyst"", ""company"": ""Skyline ML"", ""start_date"": ""2023-01-01"", ""end_date"": """", ""duration_months"": 18, ""is_current"": true, ""description"": ""Led a team delivering NLP-based search features.""}, {""title"": ""Full Stack Developer"", ""company"": ""Vertex Analytics"", ""start_date"": ""2021-01-01"", ""end_date"": ""2022-12-31"", ""duration_months"": 18, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""DevOps Engineer"", ""company"": ""Indus Cloud"", ""start_date"": ""2019-01-01"", ""end_date"": ""2020-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": ""Contributed to internal tooling and APIs.""}, {""title"": ""DevOps Engineer"", ""company"": ""Crestline Data"", ""start_date"": ""2017-01-01"", ""end_date"": ""2018-12-31"", ""duration_months"": 19, ""is_current"": false, ""description"": """"}]","[{""degree"": ""B.E."", ""field_of_study"": ""Computer Science"", ""institution"": ""NIT Trichy"", ""year"": 2014}]","Toronto, Canada",6.2,"{""last_active_date"": ""2026-04-01"", ""recruiter_response_rate"": 0.43, ""avg_response_time_hours"": 51.3, ""interview_completion_rate"": 0.61, ""offer_acceptance_rate"": 0.47, ""verified_email"": true, ""verified_phone"": false, ""linkedin_connected"": true}",2130000.0,2463000.0
